ItemID,ProviderID,ReservationID
52,427,10271
855,922,10272
384,347,10272
971,240,10273
309,916,10273
505,135,10274
183,407,10275
303,315,10276
342,338,10277
916,527,10278
517,357,10279
121,819,10280
450,543,10280
659,949,10281
325,815,10281
335,730,10282
67,806,10282
210,992,10283
662,930,10283
951,577,10284
173,430,10284
156,33,10285
756,409,10285
661,21,10286
947,775,10287
830,738,10287
585,402,10288
829,940,10289
758,448,10289
270,152,10290
169,446,10291
28,58,10291
537,445,10292
778,639,10292
467,740,10293
747,468,10293
553,112,10294
295,574,10295
848,661,10295
703,684,10296
294,439,10297
500,251,10298
535,484,10298
217,441,10299
56,464,10299
704,90,10300
712,186,10301
17,125,10301
656,239,10302
820,345,10302
334,120,10303
336,528,10304
184,706,10305
317,712,10306
992,430,10306
627,807,10307
155,226,10307
677,383,10308
481,977,10308
561,241,10309
395,961,10309
137,52,10310
8,191,10311
57,889,10311
261,903,10312
761,167,10313
881,480,10314
378,115,10315
134,525,10316
845,231,10316
952,292,10317
964,343,10317
731,740,10318
743,718,10318
486,634,10319
331,916,10319
406,685,10320
735,675,10321
872,827,10321
233,641,10322
2,450,10322
981,277,10323
508,844,10324
119,524,10325
436,592,10326
705,73,10327
751,57,10328
768,90,10328
175,21,10329
69,646,10329
754,506,10330
691,627,10330
69,646,10331
694,387,10331
444,11,10332
42,259,10332
991,362,10333
645,523,10334
59,54,10335
718,791,10335
790,243,10336
444,11,10337
696,10,10338
417,863,10338
406,685,10339
782,962,10339
402,406,10340
520,594,10341
711,717,10342
338,979,10342
643,416,10343
895,157,10344
122,557,10344
213,651,10345
645,523,10346
337,406,10346
367,396,10347
214,523,10347
509,648,10348
645,523,10348
981,277,10349
242,866,10349
122,557,10350
477,831,10350
11,947,10351
259,62,10351
86,426,10352
951,577,10352
984,225,10353
610,815,10353
583,121,10354
143,797,10355
254,322,10356
824,410,10357
998,471,10357
993,663,10358
900,289,10358
818,389,10359
211,619,10360
146,235,10360
917,13,10361
726,519,10362
996,241,10363
838,484,10363
530,784,10364
881,480,10364
53,925,10365
334,120,10366
442,1,10366
783,839,10367
816,626,10367
201,628,10368
993,663,10369
666,168,10369
601,525,10370
514,352,10370
44,304,10371
764,390,10371
111,127,10372
794,549,10372
336,528,10373
718,791,10373
303,315,10374
738,933,10375
894,174,10375
612,772,10376
239,416,10376
17,125,10377
155,226,10377
9,539,10378
190,566,10379
605,106,10379
408,791,10380
821,84,10380
161,720,10381
401,59,10381
303,315,10382
560,81,10383
446,136,10383
193,239,10384
470,358,10385
390,48,10385
822,332,10386
302,167,10387
7,760,10387
111,127,10388
513,207,10389
95,973,10390
246,464,10391
311,843,10391
548,325,10392
290,98,10393
193,239,10394
881,480,10394
414,762,10395
850,528,10396
492,770,10396
162,199,10397
207,401,10398
239,416,10398
406,685,10399
752,797,10400
887,558,10400
648,831,10401
163,53,10401
230,508,10402
21,974,10403
179,361,10404
66,642,10405
129,239,10405
226,76,10406
832,14,10407
18,555,10407
630,108,10408
828,751,10408
36,7,10409
63,874,10410
184,706,10411
647,95,10412
170,709,10412
580,387,10413
725,1,10413
100,802,10414
404,677,10415
242,866,10415
904,15,10416
88,155,10417
978,944,10417
967,19,10418
995,406,10419
961,495,10420
495,183,10420
928,139,10421
754,506,10421
365,710,10422
241,398,10423
519,137,10424
562,258,10424
743,718,10425
733,77,10426
76,359,10427
757,129,10428
893,892,10429
922,361,10429
542,112,10430
806,209,10431
57,889,10431
457,450,10432
622,332,10433
211,619,10433
293,367,10434
153,36,10435
550,666,10436
257,485,10436
622,332,10437
607,916,10438
219,22,10439
173,430,10440
793,447,10440
308,376,10441
364,407,10441
358,529,10442
17,125,10443
724,756,10443
151,969,10444
771,601,10444
136,462,10445
856,124,10445
274,303,10446
422,119,10447
213,651,10447
9,539,10448
807,223,10449
173,430,10450
325,815,10451
959,705,10452
272,514,10453
937,136,10453
135,115,10454
477,831,10454
564,640,10455
576,669,10455
455,88,10456
74,915,10456
121,819,10457
462,195,10458
585,402,10459
547,832,10460
799,262,10460
270,152,10461
338,979,10461
410,598,10462
564,640,10463
534,149,10463
763,691,10464
20,300,10464
829,940,10465
689,500,10465
536,185,10466
901,872,10467
50,495,10468
88,155,10468
652,53,10469
381,804,10470
684,580,10471
436,592,10472
761,167,10473
175,21,10474
964,343,10474
308,376,10475
75,927,10475
493,72,10476
910,996,10477
173,430,10478
294,439,10479
992,430,10480
170,709,10481
711,717,10482
37,732,10483
936,347,10484
648,831,10484
717,752,10485
726,519,10486
396,238,10487
783,839,10488
241,398,10489
275,145,10490
848,661,10491
463,717,10492
967,19,10493
725,1,10493
796,501,10494
737,102,10495
839,339,10495
847,264,10496
201,628,10497
495,183,10498
19,21,10499
436,592,10500
147,643,10500
193,239,10501
794,549,10501
649,354,10502
173,430,10502
140,676,10503
188,137,10503
585,402,10504
194,581,10504
747,468,10505
436,592,10505
675,848,10506
487,720,10507
821,84,10508
933,980,10508
172,859,10509
492,770,10510
351,672,10510
125,503,10511
290,98,10511
705,73,10512
346,225,10513
256,769,10513
269,140,10514
617,785,10515
481,977,10515
206,54,10516
535,484,10517
751,57,10518
50,495,10518
782,962,10519
297,985,10519
896,334,10520
369,178,10520
350,695,10521
584,949,10521
555,640,10522
651,363,10522
986,970,10523
761,167,10524
491,704,10524
929,928,10525
558,820,10526
368,902,10527
413,271,10527
707,550,10528
724,756,10529
929,928,10530
486,634,10531
491,704,10532
828,751,10532
648,831,10533
435,196,10534
698,546,10535
124,451,10535
64,426,10536
92,667,10536
800,627,10537
241,398,10538
831,798,10538
230,508,10539
31,202,10539
969,157,10540
659,949,10541
880,589,10541
365,710,10542
703,684,10542
162,199,10543
530,784,10544
177,162,10544
473,128,10545
237,704,10546
364,407,10546
523,337,10547
173,430,10547
76,359,10548
779,455,10548
569,688,10549
866,23,10549
65,56,10550
235,228,10551
98,128,10552
996,241,10552
444,11,10553
203,69,10553
526,844,10554
592,302,10555
569,688,10555
293,367,10556
199,696,10557
380,610,10558
840,928,10558
859,950,10559
847,264,10559
576,669,10560
889,784,10561
485,893,10562
324,650,10562
299,347,10563
226,76,10564
291,285,10565
907,926,10565
930,351,10566
799,262,10566
769,532,10567
869,889,10567
372,965,10568
793,447,10568
28,58,10569
147,643,10570
647,95,10570
427,683,10571
105,888,10571
565,439,10572
844,953,10573
726,519,10574
419,896,10575
244,893,10575
464,85,10576
283,117,10576
549,637,10577
571,784,10578
342,338,10579
552,642,10580
375,146,10580
361,616,10581
814,92,10581
325,815,10582
19,21,10582
973,49,10583
858,493,10583
791,909,10584
561,241,10585
780,249,10585
662,930,10586
616,606,10586
803,122,10587
518,729,10588
825,870,10588
923,848,10589
41,459,10590
795,340,10590
480,386,10591
836,32,10591
907,926,10592
726,519,10593
268,194,10593
965,789,10594
198,249,10595
569,688,10596
8,191,10597
903,967,10598
875,652,10598
307,226,10599
559,588,10600
901,872,10600
845,231,10601
46,176,10601
813,811,10602
3,896,10602
904,15,10603
934,422,10603
887,558,10604
506,216,10605
833,173,10605
927,684,10606
957,256,10606
638,838,10607
789,164,10607
580,387,10608
497,685,10608
431,467,10609
160,647,10610
303,315,10610
943,752,10611
889,784,10611
74,915,10612
36,7,10613
592,302,10613
703,684,10614
113,317,10615
277,67,10615
180,200,10616
451,381,10616
242,866,10617
604,565,10618
273,206,10619
972,979,10619
329,829,10620
236,584,10621
144,968,10622
153,36,10622
502,393,10623
478,330,10623
56,464,10624
448,402,10624
751,57,10625
672,358,10626
708,107,10626
771,601,10627
727,641,10628
378,115,10629
270,152,10629
263,695,10630
733,77,10631
369,178,10632
520,594,10632
164,129,10633
205,137,10633
202,290,10634
506,216,10635
454,522,10635
249,113,10636
263,695,10636
840,928,10637
386,419,10638
900,289,10638
74,915,10639
510,74,10639
70,865,10640
306,58,10641
331,916,10641
998,471,10642
216,861,10643
358,529,10643
648,831,10644
69,646,10645
213,651,10646
728,701,10647
766,803,10647
743,718,10648
601,525,10649
306,58,10649
296,27,10650
353,434,10650
264,360,10651
373,137,10651
5,569,10652
31,202,10653
111,127,10653
463,717,10654
843,966,10654
895,157,10655
470,358,10655
143,797,10656
903,967,10656
6,454,10657
315,321,10658
702,891,10659
905,783,10659
797,926,10660
323,915,10661
623,434,10662
413,271,10663
315,321,10664
52,427,10664
98,128,10665
19,21,10665
837,105,10666
484,5,10666
294,439,10667
684,580,10668
19,21,10669
708,107,10670
677,383,10670
438,493,10671
370,146,10671
900,289,10672
539,399,10672
801,211,10673
302,167,10673
443,320,10674
513,207,10674
928,139,10675
88,155,10675
842,15,10676
608,964,10677
195,988,10678
191,890,10678
224,533,10679
80,173,10679
641,987,10680
618,769,10681
659,949,10682
522,299,10683
784,15,10684
113,317,10685
417,863,10685
468,477,10686
767,571,10687
630,108,10687
5,569,10688
518,729,10688
238,743,10689
169,446,10689
403,768,10690
759,999,10690
338,979,10691
569,688,10691
596,859,10692
225,256,10692
846,680,10693
722,429,10694
290,98,10694
393,535,10695
511,686,10696
860,747,10697
937,136,10698
1000,37,10698
645,523,10699
179,361,10700
150,338,10700
562,258,10701
20,300,10702
527,541,10703
430,207,10703
791,909,10704
543,906,10704
901,872,10705
214,523,10706
496,978,10706
542,112,10707
795,340,10708
596,859,10709
940,387,10709
181,253,10710
245,101,10710
653,986,10711
10,656,10711
78,471,10712
263,695,10713
726,519,10713
803,122,10714
435,196,10714
104,451,10715
627,807,10715
283,117,10716
619,417,10717
130,334,10718
310,871,10718
639,106,10719
189,777,10720
232,359,10721
136,462,10721
710,696,10722
781,636,10723
112,414,10723
327,63,10724
213,651,10725
744,391,10726
503,156,10726
292,226,10727
869,889,10728
185,535,10729
377,575,10730
787,78,10731
13,640,10731
528,668,10732
134,525,10732
690,769,10733
631,691,10733
288,145,10734
268,194,10735
751,57,10736
711,717,10737
601,525,10737
357,384,10738
829,940,10739
245,101,10739
304,571,10740
19,21,10741
373,137,10742
374,600,10742
851,224,10743
941,323,10744
153,36,10744
321,191,10745
285,469,10745
957,256,10746
58,743,10746
502,393,10747
619,417,10747
419,896,10748
255,376,10749
720,533,10750
383,809,10750
587,899,10751
736,457,10752
632,771,10752
247,749,10753
1,239,10753
768,90,10754
411,641,10754
371,951,10755
329,829,10755
672,358,10756
454,522,10757
676,438,10758
826,655,10758
757,129,10759
985,354,10759
526,844,10760
595,76,10760
234,748,10761
628,364,10762
8,191,10763
308,376,10764
446,136,10764
530,784,10765
585,402,10766
108,695,10766
57,889,10767
885,915,10768
5,569,10768
954,717,10769
660,948,10769
960,455,10770
513,207,10771
708,107,10771
507,541,10772
394,234,10772
199,696,10773
910,996,10773
908,563,10774
76,359,10775
673,711,10775
909,281,10776
258,985,10776
382,325,10777
502,393,10778
453,826,10779
35,141,10779
85,747,10780
328,773,10780
11,947,10781
92,667,10782
926,744,10782
883,777,10783
147,643,10784
64,426,10784
953,397,10785
64,426,10785
460,586,10786
611,508,10786
278,621,10787
982,534,10788
66,642,10789
515,840,10790
932,702,10790
90,695,10791
277,67,10791
841,54,10792
501,600,10792
412,692,10793
47,635,10793
431,467,10794
785,780,10794
492,770,10795
478,330,10796
994,406,10797
976,645,10797
781,636,10798
519,137,10799
662,930,10800
899,273,10801
167,67,10801
869,889,10802
826,655,10803
901,872,10803
185,535,10804
725,1,10805
242,866,10805
141,786,10806
411,641,10807
927,684,10808
699,930,10809
756,409,10809
458,741,10810
488,743,10811
930,351,10812
668,774,10813
262,497,10813
898,724,10814
296,27,10815
161,720,10816
609,167,10817
66,642,10818
748,735,10819
663,48,10820
732,110,10821
991,362,10822
526,844,10822
193,239,10823
704,90,10823
326,32,10824
915,247,10824
848,661,10825
697,467,10825
764,390,10826
322,791,10826
193,239,10827
642,863,10827
889,784,10828
891,2,10828
950,970,10829
931,882,10830
297,985,10830
733,77,10831
965,789,10832
738,933,10833
180,200,10833
763,691,10834
977,759,10835
819,876,10836
597,828,10837
839,339,10837
733,77,10838
990,290,10838
881,480,10839
411,641,10840
380,610,10840
4,580,10841
762,849,10841
44,304,10842
202,290,10843
525,833,10843
785,780,10844
339,777,10844
418,395,10845
87,449,10846
565,439,10846
990,290,10847
740,984,10847
325,815,10848
632,771,10849
971,240,10850
638,838,10851
963,230,10852
576,669,10853
774,804,10853
952,292,10854
537,445,10854
251,806,10855
698,546,10856
772,789,10856
429,779,10857
787,78,10857
924,954,10858
424,10,10858
986,970,10859
420,180,10859
406,685,10860
246,464,10860
47,635,10861
168,606,10862
262,497,10863
220,222,10863
213,651,10864
105,888,10864
460,586,10865
430,207,10865
322,791,10866
128,731,10866
745,780,10867
408,791,10867
988,710,10868
406,685,10868
716,563,10869
190,566,10870
936,347,10870
731,740,10871
688,350,10871
33,230,10872
560,81,10873
959,705,10873
778,639,10874
76,359,10875
767,571,10876
294,439,10876
312,352,10877
444,11,10877
413,271,10878
183,407,10878
301,905,10879
930,351,10879
205,137,10880
961,495,10880
108,695,10881
213,651,10882
847,264,10883
641,987,10884
892,611,10884
398,123,10885
166,267,10885
586,275,10886
487,720,10886
867,250,10887
367,396,10887
713,647,10888
786,440,10889
22,855,10889
288,145,10890
587,899,10890
664,552,10891
142,195,10891
796,501,10892
441,924,10893
357,384,10893
674,742,10894
28,58,10894
739,353,10895
360,496,10896
656,239,10897
952,292,10898
234,748,10899
488,743,10900
178,670,10900
52,427,10901
588,312,10901
70,865,10902
390,48,10902
64,426,10903
909,281,10903
694,387,10904
73,696,10904
495,183,10905
699,930,10905
838,484,10906
244,893,10907
368,902,10907
81,225,10908
833,173,10908
442,1,10909
657,791,10910
796,501,10911
15,552,10912
35,141,10912
829,940,10913
326,32,10913
112,414,10914
517,357,10915
792,353,10915
994,406,10916
97,806,10917
971,240,10918
91,192,10918
662,930,10919
377,575,10920
772,789,10920
439,180,10921
660,948,10922
437,277,10923
62,980,10924
271,268,10924
450,543,10925
674,742,10926
648,831,10927
197,991,10928
984,225,10928
98,128,10929
680,354,10930
61,203,10930
653,986,10931
880,589,10931
626,958,10932
175,21,10932
279,314,10933
915,247,10933
12,446,10934
84,948,10935
179,361,10935
102,824,10936
990,290,10937
907,926,10938
122,557,10938
849,204,10939
27,52,10940
535,484,10940
597,828,10941
979,615,10942
738,933,10942
736,457,10943
878,868,10944
202,290,10944
514,352,10945
463,717,10945
966,734,10946
316,372,10947
706,749,10948
582,73,10949
933,980,10950
364,407,10950
647,95,10951
88,155,10951
735,675,10952
640,843,10953
774,804,10953
355,936,10954
145,39,10954
771,601,10955
820,345,10956
510,74,10956
957,256,10957
716,563,10957
6,454,10958
904,15,10958
877,602,10959
285,469,10960
293,367,10961
894,174,10962
233,641,10963
473,128,10964
963,230,10964
898,724,10965
350,695,10966
845,231,10967
260,620,10967
794,549,10968
635,675,10969
843,966,10969
677,383,10970
944,315,10971
664,552,10972
294,439,10973
889,784,10973
43,758,10974
606,494,10974
265,379,10975
800,627,10975
528,668,10976
418,395,10977
622,332,10978
934,422,10979
149,702,10980
986,970,10980
588,312,10981
860,747,10981
294,439,10982
78,471,10983
12,446,10983
602,899,10984
349,668,10984
191,890,10985
333,947,10985
306,58,10986
356,984,10987
783,839,10987
698,546,10988
891,2,10989
822,332,10989
244,893,10990
78,471,10990
490,710,10991
477,831,10991
535,484,10992
239,416,10993
764,390,10994
127,259,10995
165,954,10995
181,253,10996
518,729,10997
245,101,10997
165,954,10998
221,750,10998
911,631,10999
436,592,11000
885,915,11000
48,334,11001
942,430,11002
687,454,11002
772,789,11003
688,350,11003
755,524,11004
600,443,11004
886,178,11005
365,710,11005
101,224,11006
30,645,11007
976,645,11008
212,454,11009
404,677,11010
515,840,11010
7,760,11011
823,821,11011
318,812,11012
126,343,11012
523,337,11013
890,297,11014
463,717,11014
127,259,11015
577,297,11016
557,105,11016
551,122,11017
857,827,11017
78,471,11018
852,139,11019
190,566,11020
854,971,11021
567,935,11021
643,416,11022
565,439,11022
77,828,11023
949,913,11024
164,129,11025
418,395,11025
825,870,11026
394,234,11027
290,98,11028
513,207,11029
698,546,11030
843,966,11031
31,202,11031
846,680,11032
689,500,11033
766,803,11033
302,167,11034
840,928,11035
941,323,11035
314,982,11036
844,953,11037
516,247,11037
441,924,11038
218,601,11039
12,446,11039
49,226,11040
214,523,11041
693,683,11042
310,871,11043
121,819,11043
580,387,11044
526,844,11045
32,538,11046
883,777,11046
471,875,11047
776,502,11048
11,947,11048
330,704,11049
869,889,11050
599,12,11050
780,249,11051
902,234,11052
734,464,11052
330,704,11053
116,707,11053
731,740,11054
975,973,11054
868,405,11055
261,903,11056
311,843,11056
653,986,11057
212,454,11057
405,994,11058
63,874,11058
916,527,11059
486,634,11060
469,749,11060
219,22,11061
398,123,11062
375,146,11063
353,434,11063
940,387,11064
851,224,11064
95,973,11065
390,48,11066
193,239,11067
86,426,11068
405,994,11068
19,21,11069
254,322,11069
908,563,11070
576,669,11071
466,634,11071
356,984,11072
27,52,11073
43,758,11073
806,209,11074
72,846,11075
97,806,11075
755,524,11076
592,302,11076
463,717,11077
103,771,11078
575,358,11078
836,32,11079
522,299,11079
795,340,11080
992,430,11080
978,944,11081
566,434,11082
449,76,11082
96,700,11083
675,848,11084
844,953,11084
832,14,11085
6,454,11085
51,292,11086
455,88,11087
374,600,11087
843,966,11088
374,600,11088
77,828,11089
658,771,11090
242,866,11090
677,383,11091
883,777,11092
778,639,11093
66,642,11093
41,459,11094
341,932,11095
516,247,11095
542,112,11096
901,872,11097
143,797,11097
987,71,11098
469,749,11098
560,81,11099
944,315,11100
808,157,11101
784,15,11101
514,352,11102
641,987,11102
827,19,11103
340,536,11103
746,193,11104
744,391,11105
737,102,11106
290,98,11107
624,107,11107
958,729,11108
536,185,11108
60,376,11109
742,688,11109
288,145,11110
464,85,11111
302,167,11111
869,889,11112
520,594,11112
714,584,11113
736,457,11113
610,815,11114
7,760,11114
667,497,11115
681,148,11116
250,775,11116
947,775,11117
412,692,11117
64,426,11118
462,195,11119
754,506,11119
835,339,11120
171,418,11121
463,717,11121
920,51,11122
455,88,11122
742,688,11123
192,561,11124
910,996,11125
523,337,11125
390,48,11126
203,69,11127
395,961,11128
841,54,11129
611,508,11130
820,345,11131
703,684,11132
524,574,11133
383,809,11133
434,41,11134
393,535,11134
467,740,11135
161,720,11135
22,855,11136
724,756,11137
90,695,11137
775,498,11138
516,247,11139
235,228,11140
704,90,11141
291,285,11142
837,105,11143
328,773,11144
580,387,11145
436,592,11145
994,406,11146
741,925,11147
246,464,11148
549,637,11149
774,804,11149
791,909,11150
692,688,11150
401,59,11151
581,903,11152
598,937,11153
831,798,11154
469,749,11154
485,893,11155
296,27,11155
463,717,11156
85,747,11156
779,455,11157
946,939,11157
855,922,11158
94,982,11158
375,146,11159
710,696,11160
941,323,11161
62,980,11162
819,876,11162
619,417,11163
84,948,11164
418,395,11165
203,69,11166
815,919,11166
490,710,11167
924,954,11167
291,285,11168
430,207,11168
572,532,11169
41,459,11170
405,994,11170
395,961,11171
749,389,11172
726,519,11173
589,94,11174
503,156,11175
456,831,11175
703,684,11176
841,54,11176
191,890,11177
938,467,11177
907,926,11178
261,903,11178
476,127,11179
306,58,11180
569,688,11181
445,700,11182
96,700,11183
920,51,11184
158,168,11184
538,493,11185
231,947,11186
320,585,11187
750,897,11188
296,27,11189
555,640,11190
459,255,11190
918,514,11191
785,780,11192
962,422,11192
93,897,11193
147,643,11193
7,760,11194
440,629,11195
735,675,11195
77,828,11196
942,430,11196
377,575,11197
700,40,11197
408,791,11198
349,668,11198
267,551,11199
453,826,11200
393,535,11200
839,339,11201
348,903,11201
354,74,11202
54,113,11203
352,443,11203
137,52,11204
223,929,11204
655,836,11205
291,285,11205
314,982,11206
569,688,11206
2,450,11207
578,556,11208
493,72,11209
493,72,11210
83,766,11210
714,584,11211
914,716,11211
162,199,11212
205,137,11212
109,384,11213
118,963,11213
672,358,11214
175,21,11215
889,784,11216
560,81,11216
810,323,11217
351,672,11217
609,167,11218
690,769,11219
889,784,11219
899,273,11220
472,566,11221
115,126,11221
884,898,11222
78,471,11223
125,503,11224
740,984,11224
445,700,11225
494,865,11225
244,893,11226
369,178,11227
80,173,11227
365,710,11228
182,100,11229
361,616,11230
605,106,11230
228,886,11231
82,141,11232
682,653,11232
46,176,11233
229,631,11233
626,958,11234
824,410,11235
571,784,11235
523,337,11236
322,791,11236
674,742,11237
678,347,11238
372,965,11238
688,350,11239
184,706,11240
527,541,11240
542,112,11241
823,821,11242
389,268,11242
659,949,11243
474,666,11243
653,986,11244
247,749,11245
432,47,11245
591,697,11246
261,903,11246
193,239,11247
670,194,11248
581,903,11248
746,193,11249
391,405,11249
153,36,11250
145,39,11250
77,828,11251
300,917,11252
595,76,11252
546,986,11253
475,820,11254
141,786,11255
529,342,11256
61,203,11256
752,797,11257
136,462,11258
491,704,11258
625,444,11259
913,105,11260
967,19,11260
219,22,11261
838,484,11262
303,315,11262
398,123,11263
615,515,11263
478,330,11264
496,978,11265
865,723,11265
716,563,11266
37,732,11266
210,992,11267
971,240,11268
439,180,11268
154,425,11269
802,952,11270
838,484,11271
732,110,11271
205,137,11272
818,389,11273
30,645,11273
924,954,11274
416,838,11274
188,137,11275
349,668,11276
616,606,11276
933,980,11277
857,827,11277
272,514,11278
826,655,11278
360,496,11279
749,389,11280
655,836,11281
595,76,11282
878,868,11282
773,920,11283
810,323,11284
253,660,11284
947,775,11285
446,136,11286
489,754,11287
939,911,11287
154,425,11288
216,861,11288
470,358,11289
319,893,11290
351,672,11290
49,226,11291
100,802,11292
897,86,11292
186,599,11293
411,641,11294
941,323,11295
61,203,11296
464,85,11296
356,984,11297
80,173,11298
386,419,11299
819,876,11300
494,865,11300
138,245,11301
897,86,11301
647,95,11302
457,450,11302
408,791,11303
880,589,11303
88,155,11304
941,323,11304
479,713,11305
259,62,11305
513,207,11306
393,535,11307
199,696,11307
442,1,11308
542,112,11309
927,684,11309
626,958,11310
866,23,11310
349,668,11311
418,395,11312
825,870,11313
253,660,11314
310,871,11315
564,640,11315
102,824,11316
400,793,11316
306,58,11317
356,984,11317
694,387,11318
629,614,11318
852,139,11319
882,920,11320
42,259,11321
213,651,11322
251,806,11322
975,973,11323
291,285,11324
12,446,11324
844,953,11325
840,928,11326
585,402,11326
380,610,11327
527,541,11327
298,688,11328
983,981,11329
402,406,11329
703,684,11330
82,141,11330
732,110,11331
490,710,11332
589,94,11333
613,361,11333
881,480,11334
474,666,11335
516,247,11336
353,434,11336
700,40,11337
29,905,11337
493,72,11338
57,889,11338
583,121,11339
457,450,11339
735,675,11340
866,23,11340
26,945,11341
886,178,11342
149,702,11342
688,350,11343
159,913,11343
754,506,11344
392,981,11344
597,828,11345
714,584,11345
238,743,11346
752,797,11346
669,695,11347
721,715,11347
56,464,11348
792,353,11349
289,123,11349
230,508,11350
56,464,11350
833,173,11351
22,855,11352
745,780,11353
32,538,11354
896,334,11354
529,342,11355
113,317,11356
569,688,11356
725,1,11357
920,51,11357
192,561,11358
147,643,11358
947,775,11359
602,899,11360
438,493,11360
353,434,11361
711,717,11362
792,353,11363
707,550,11363
308,376,11364
331,916,11365
294,439,11365
994,406,11366
531,952,11367
848,661,11367
116,707,11368
157,501,11368
795,340,11369
247,749,11369
162,199,11370
784,15,11370
950,970,11371
470,358,11371
274,303,11372
489,754,11373
679,495,11374
32,538,11375
523,337,11375
867,250,11376
968,490,11377
410,598,11377
698,546,11378
990,290,11379
598,937,11380
108,695,11381
797,926,11382
257,485,11382
842,15,11383
818,389,11383
72,846,11384
14,320,11385
106,710,11385
144,968,11386
706,749,11386
995,406,11387
921,274,11387
219,22,11388
979,615,11389
744,391,11390
645,523,11391
272,514,11391
848,661,11392
259,62,11392
510,74,11393
813,811,11394
688,350,11395
351,672,11396
613,361,11397
986,970,11398
724,756,11398
790,243,11399
716,563,11399
484,5,11400
652,53,11400
882,920,11401
542,112,11402
85,747,11402
708,107,11403
925,16,11404
297,985,11405
260,620,11406
717,752,11407
80,173,11407
921,274,11408
313,937,11408
423,599,11409
800,627,11410
677,383,11410
206,54,11411
362,250,11411
86,426,11412
743,718,11413
710,696,11413
98,128,11414
533,394,11415
897,86,11416
576,669,11416
220,222,11417
637,270,11417
66,642,11418
661,21,11419
382,325,11420
950,970,11420
82,141,11421
697,467,11421
668,774,11422
612,772,11422
243,135,11423
422,119,11423
335,730,11424
227,632,11424
251,806,11425
455,88,11426
200,335,11427
615,515,11428
124,451,11428
998,471,11429
351,672,11430
645,523,11431
749,389,11432
439,180,11433
374,600,11434
145,39,11434
824,410,11435
293,367,11436
885,915,11436
256,769,11437
159,913,11438
262,497,11439
16,955,11440
592,302,11441
718,791,11441
519,137,11442
321,191,11442
962,422,11443
694,387,11443
645,523,11444
289,123,11444
724,756,11445
134,525,11446
744,391,11447
908,563,11448
73,696,11449
41,459,11449
152,384,11450
361,616,11450
367,396,11451
574,320,11451
999,982,11452
797,926,11453
515,840,11453
865,723,11454
621,863,11455
63,874,11455
737,102,11456
65,56,11456
598,937,11457
773,920,11458
76,359,11459
169,446,11460
407,148,11460
532,419,11461
283,117,11461
705,73,11462
782,962,11462
268,194,11463
69,646,11463
881,480,11464
242,866,11464
968,490,11465
100,802,11466
852,139,11466
520,594,11467
552,642,11468
228,886,11468
415,537,11469
930,351,11469
567,935,11470
360,496,11471
188,137,11471
249,113,11472
296,27,11472
815,919,11473
148,404,11473
983,981,11474
234,748,11474
523,337,11475
6,454,11475
501,600,11476
565,439,11477
553,112,11478
907,926,11479
941,323,11479
772,789,11480
9,539,11480
817,547,11481
705,73,11482
10,656,11482
200,335,11483
185,535,11483
758,448,11484
364,407,11485
474,666,11485
72,846,11486
294,439,11486
630,108,11487
379,346,11487
391,405,11488
14,320,11488
414,762,11489
668,774,11489
201,628,11490
653,986,11491
793,447,11492
376,227,11492
446,136,11493
121,819,11493
55,595,11494
191,890,11495
87,449,11496
303,315,11496
415,537,11497
286,570,11497
880,589,11498
943,752,11498
231,947,11499
436,592,11500
659,949,11501
65,56,11501
851,224,11502
674,742,11502
177,162,11503
526,844,11504
416,838,11504
185,535,11505
499,286,11505
665,954,11506
848,661,11507
869,889,11507
866,23,11508
38,691,11508
389,268,11509
620,338,11510
226,76,11511
841,54,11511
416,838,11512
930,351,11512
105,888,11513
82,141,11513
681,148,11514
483,37,11515
460,586,11516
211,619,11516
619,417,11517
295,574,11518
25,778,11518
142,195,11519
106,710,11519
137,52,11520
699,930,11520
981,277,11521
904,15,11521
769,532,11522
555,640,11523
345,939,11524
413,271,11524
778,639,11525
318,812,11525
461,722,11526
740,984,11526
789,164,11527
369,178,11528
174,959,11528
96,700,11529
877,602,11529
886,178,11530
161,720,11530
42,259,11531
614,376,11532
515,840,11532
899,273,11533
843,966,11534
228,886,11534
473,128,11535
151,969,11536
468,477,11537
366,155,11538
259,62,11539
6,454,11540
996,241,11541
816,626,11542
234,748,11542
648,831,11543
631,691,11543
837,105,11544
43,758,11544
24,938,11545
852,139,11545
102,824,11546
603,295,11546
655,836,11547
83,766,11547
89,419,11548
795,340,11549
126,343,11550
330,704,11551
214,523,11551
114,909,11552
121,819,11553
363,208,11553
787,78,11554
532,419,11555
49,226,11556
828,751,11557
213,651,11558
995,406,11559
795,340,11559
619,417,11560
420,180,11560
273,206,11561
807,223,11561
638,838,11562
179,361,11563
740,984,11564
233,641,11565
803,122,11566
899,273,11566
498,677,11567
225,256,11568
289,123,11569
528,668,11569
495,183,11570
969,157,11571
125,503,11572
817,547,11573
263,695,11573
491,704,11574
30,645,11575
77,828,11575
695,927,11576
41,459,11576
973,49,11577
777,397,11578
746,193,11578
537,445,11579
727,641,11580
186,599,11580
600,443,11581
90,695,11581
114,909,11582
214,523,11582
706,749,11583
26,945,11584
312,352,11584
780,249,11585
449,76,11586
40,908,11587
133,442,11588
774,804,11589
126,343,11590
